Data_Hora_Captura,Dado_Capturado,Apelido
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:03",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:04",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
"2023-10-13 14:40:05",4.0,CPU
